key,figure,case_label,title,subtitle,color,t_over_T,Y_over_d,theta_over_pi
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.211111,0.076466,0.428414
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.216667,0.075951,0.443810
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.222222,0.075412,0.459265
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.227778,0.074849,0.474678
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.233333,0.074264,0.489949
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.238889,0.073660,0.504978
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.244444,0.073038,0.519666
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.250000,0.072400,0.533912
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.255556,0.071748,0.547617
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.261111,0.071083,0.560681
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.266667,0.070409,0.573004
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.272222,0.069712,0.584579
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.277778,0.068874,0.596189
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.283333,0.067875,0.607996
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.288889,0.066726,0.619954
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.294444,0.065439,0.632017
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.300000,0.064025,0.644139
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.305556,0.062496,0.656274
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.311111,0.060863,0.668375
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.316667,0.059138,0.680398
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.322222,0.057332,0.692295
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.327778,0.055456,0.704022
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.333333,0.053523,0.715532
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.338889,0.051544,0.726778
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.344444,0.049530,0.737716
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.350000,0.047493,0.748300
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.355556,0.045443,0.758482
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.361111,0.043393,0.768218
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.366667,0.041355,0.777461
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.372222,0.039339,0.786166
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.377778,0.037357,0.794285
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.383333,0.035421,0.801775
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.388889,0.033541,0.808588
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.394444,0.031731,0.814678
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.400000,0.030000,0.820000
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.405556,0.028315,0.824926
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.411111,0.026635,0.829836
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.416667,0.024958,0.834699
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.422222,0.023285,0.839483
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.427778,0.021614,0.844155
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.433333,0.019946,0.848682
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.438889,0.018281,0.853033
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.444444,0.016617,0.857175
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.450000,0.014955,0.861075
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.455556,0.013293,0.864703
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.461111,0.011633,0.868024
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.466667,0.009973,0.871008
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.472222,0.008313,0.873621
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.477778,0.006653,0.875831
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.483333,0.004992,0.877607
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.488889,0.003329,0.878915
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.494444,0.001666,0.879723
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.500000,0.000000,0.880000
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.505556,-0.001666,0.879723
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.511111,-0.003329,0.878915
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.516667,-0.004992,0.877607
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.522222,-0.006653,0.875831
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.527778,-0.008313,0.873621
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.533333,-0.009973,0.871008
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.538889,-0.011633,0.868024
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.544444,-0.013293,0.864703
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.550000,-0.014955,0.861075
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.555556,-0.016617,0.857175
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.561111,-0.018281,0.853033
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.566667,-0.019946,0.848682
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.572222,-0.021614,0.844155
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.577778,-0.023285,0.839483
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.583333,-0.024958,0.834699
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.588889,-0.026635,0.829836
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.594444,-0.028315,0.824926
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.600000,-0.030000,0.820000
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.605556,-0.031731,0.814678
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.611111,-0.033541,0.808588
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.616667,-0.035421,0.801775
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.622222,-0.037357,0.794285
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.627778,-0.039339,0.786166
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.633333,-0.041355,0.777461
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.638889,-0.043393,0.768218
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.644444,-0.045443,0.758482
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.650000,-0.047493,0.748300
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.655556,-0.049530,0.737716
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.661111,-0.051544,0.726778
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.666667,-0.053523,0.715532
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.672222,-0.055456,0.704022
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.677778,-0.057332,0.692295
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.683333,-0.059138,0.680398
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.688889,-0.060863,0.668375
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.694444,-0.062496,0.656274
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.700000,-0.064025,0.644139
large-beta-type-ii-centre-loop,Fig. 13(a),beta=0.4 type ii,Large beta Type II,Digitized from Fig. 13(a): centreline-crossing loop around theta/pi about 1/2.,#ef4444,0.705556,-0.065439,0.632017
